amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,url,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,fulfilled-by,is-iba 
405-9367149-9197949,405-9367149-9197949,2024-04-14T14:18:45+00:00,2024-04-16T08:33:29+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro Mojo 20 Ltrs(Space Grey)Everyday Laptop Backpack(Fits Laptop Up To 15.6 Inch),Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack Fo",MOJ03_FBA,B0BCKK2GF1,Shipped,1,INR,1799,,,,,,,,THIRUVANANTHAPURAM,KERALA,695582,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
406-7117346-5456349,406-7117346-5456349,2024-04-14T12:22:57+00:00,2024-04-15T21:48:28+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Space Grey), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made",V2MJ3_FBA,B0CTWWK68W,Shipped,1,INR,2199,,40,,,,,40,Mira Road,MAHARASHTRA,401107,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
408-6762711-5857927,408-6762711-5857927,2024-04-14T11:25:42+00:00,2024-04-15T07:45:29+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro Mojo 20 Ltrs (Yellow), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack F",MOJ05_FBA,B0BCK9DFD4,Shipped,1,INR,1799,,,,,,,,PILKHUWA,UTTAR PRADESH,245304,IN,,FALSE,,,,FALSE
406-3373207-7178743,406-3373207-7178743,2024-04-14T10:28:23+00:00,2024-04-14T20:09:23+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0, Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cover Includ",H25005_FBA,B0CLJ667DZ,Shipped,1,INR,3719,,,,,,,,Ernakulam,KERALA,682020,IN,,FALSE,,,,FALSE
405-0651025-2513962,405-0651025-2513962,2024-04-14T09:47:32+00:00,2024-04-15T05:52:42+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Olive Green), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain C",H4004_FBA,B0C1T1JLSQ,Shipped,1,INR,3519,,,,,,,,PANCHKULA,HARYANA,134116,IN,,FALSE,,,,FALSE
405-0382039-2025158,,2024-04-14T09:47:32+00:00,2024-04-16T10:13:20+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,"CarryPro SLING(Olive Green) Crossbody Bag for Men and Women with Adjustable Strap, Water Resistant (2L)",CROSS04,B0BGNWMS4R,Shipped,1,INR,419,63.92,,,,,,,PANCHKULA,HARYANA,134116,IN,,FALSE,,,Easy Ship,FALSE
407-5887709-1151554,407-5887709-1151554,2024-04-14T09:23:12+00:00,2024-04-15T09:04:58+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Rust Orange), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",H2501_FBA,B0BJXTDBTR,Shipped,1,INR,3719,,,,,,,,BENGALURU,KARNATAKA,560066,IN,,FALSE,,,,FALSE
406-0782674-6633919,406-0782674-6633919,2024-04-14T09:08:58+00:00,2024-04-15T03:32:24+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Black), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In I",V2MJ2_FBA,B0CTWX9KGT,Shipped,1,INR,2199,,40,,,,,40,JAYGAON,WEST BENGAL,736182,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
171-2834704-0209912,171-2834704-0209912,2024-04-14T07:03:08+00:00,2024-04-14T13:50:23+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0, Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cover Includ",H25005_FBA,B0CLJ667DZ,Shipped,1,INR,3719,,,,,,,,Secunderabad,TELANGANA,500025,IN,,TRUE,,,,FALSE
403-3962248-1738734,403-3962248-1738734,2024-04-14T06:54:03+00:00,2024-04-14T20:30:22+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Shipped,1,INR,3719,,,,,,,,DONGARGARH,CHHATTISGARH,491445,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
407-4991661-0606757,407-4991661-0606757,2024-04-14T06:52:04+00:00,2024-04-14T08:00:19+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain Cover &",H4002_FBA,B0BN33W9RJ,Shipped,1,INR,3519,,,,,,,,Howrah,WEST BENGAL,711106,IN,,FALSE,,,,FALSE
403-6700753-4602724,403-6700753-4602724,2024-04-14T06:50:35+00:00,2024-04-14T06:51:08+00:00,Cancelled,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Cancelled,0,,,,,,,,,,DONGARGARH,CHHATTISGARH,491445,IN,,FALSE,,,,FALSE
171-2662078-5333158,171-2662078-5333158,2024-04-14T06:48:12+00:00,2024-04-14T06:57:34+00:00,Cancelled,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0, Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cover Includ",H25005_FBA,B0CLJ667DZ,Cancelled,0,,,,,,,,,,Secunderabad,TELANGANA,500025,IN,,TRUE,,,,FALSE
408-1665168-4069117,408-1665168-4069117,2024-04-14T06:35:17+00:00,2024-04-15T21:50:31+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Black), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In I",V2MJ2_FBA,B0CTWX9KGT,Shipped,1,INR,2199,,,,,,,,NAVI MUMBAI,MAHARASHTRA,400709,IN,,FALSE,,,,FALSE
408-6392868-5369914,408-6392868-5369914,2024-04-14T05:57:34+00:00,2024-04-14T07:39:23+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain Cover &",H4002_FBA,B0BN33W9RJ,Shipped,1,INR,3519,,,,,,,,Dombivali (East),MAHARASHTRA,421204,IN,,FALSE,,,,FALSE
408-3943327-1235557,408-3943327-1235557,2024-04-14T05:27:21+00:00,2024-04-15T13:52:05+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",ltpdesign02_FBA,B07BQ3ZWRB,Shipped,1,INR,3519,,40,,,,,40,BAGALKOT,KARNATAKA,587316,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
402-9961213-4892313,,2024-04-14T05:02:25+00:00,2024-04-27T06:32:19+00:00,Shipped - Returned to Seller,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro SLING(Olive Green) Crossbody Bag for Men and Women with Adjustable Strap, Water Resistant (2L)",CROSS04,B0BGNWMS4R,Shipped,1,INR,419,63.92,,,,,,,HOWRAH,WEST BENGAL,711106,IN,,FALSE,,,Easy Ship,FALSE
408-3109982-1177958,408-3109982-1177958,2024-04-14T04:16:23+00:00,2024-04-14T12:39:24+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro Mojo 20 Ltrs (Yellow), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack F",MOJ05_FBA,B0BCK9DFD4,Shipped,1,INR,1799,,,,,,,,BHOPAL,MADHYA PRADESH,462042,IN,,FALSE,,,,FALSE
406-3856675-0474730,406-3856675-0474730,2024-04-14T03:12:51+00:00,2024-04-14T04:55:20+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro Mojo 20 Ltrs (Yellow), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack F",MOJ05_FBA,B0BCK9DFD4,Shipped,1,INR,1799,,,,,,,,BENGALURU,KARNATAKA,560062,IN,,FALSE,,,,FALSE
407-7079062-1676332,407-7079062-1676332,2024-04-14T02:43:58+00:00,2024-04-14T10:52:22+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Olive Green), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain C",H4004_FBA,B0C1T1JLSQ,Shipped,1,INR,3519,,,,,,,,VASAI VIRAR,MAHARASHTRA,401208,IN,,FALSE,,,,FALSE
171-8228103-1341966,171-8228103-1341966,2024-04-14T01:18:33+00:00,2024-04-17T21:14:23+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro Mojo 20 Ltrs (Yellow), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack F",MOJ05_FBA,B0BCK9DFD4,Shipped,1,INR,1799,,40,,,,,40,MELLI,SIKKIM,737128,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
407-5340289-6797929,,2024-04-13T18:34:00+00:00,2024-04-20T04:58:58+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro Mojo 20 Ltrs (Mist Grey), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack For Women&Men,365 Days Warranty, Made In India",MOJ08,B0CDL6V63S,Shipped,1,INR,1799,274.42,,,,,,,BENGALURU,KARNATAKA,560048,IN,,FALSE,,,Easy Ship,FALSE
171-4590141-3154729,171-4590141-3154729,2024-04-13T16:57:33+00:00,2024-04-18T08:12:51+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0, Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cover Includ",H25005_FBA,B0CLJ667DZ,Shipped,1,INR,3719,,40,,,,,40,BENGALURU,KARNATAKA,560102,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
406-7142774-3782708,,2024-04-13T15:08:56+00:00,2024-04-17T14:45:42+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro Mojo 20 Ltrs (Mist Grey), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack For Women&Men,365 Days Warranty, Made In India",MOJ08,B0CDL6V63S,Shipped,1,INR,1799,274.42,,,,,,,MEERUT,UTTAR PRADESH,250001,IN,,FALSE,,,Easy Ship,FALSE
402-9381088-7697132,402-9381088-7697132,2024-04-13T13:53:10+00:00,2024-04-14T06:20:24+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Olive Green), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain C",H4004_FBA,B0C1T1JLSQ,Shipped,1,INR,3519,,,,,,,,Ernakulam,KERALA,682024,IN,,FALSE,,,,FALSE
406-9706343-8347503,406-9706343-8347503,2024-04-13T12:55:18+00:00,2024-04-13T15:04:22+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",ltpdesign02_FBA,B07BQ3ZWRB,Shipped,1,INR,3519,,,,,,,,New Delhi,DL,110091,IN,,FALSE,,,,FALSE
404-5187520-5102716,404-5187520-5102716,2024-04-13T08:50:54+00:00,2024-04-13T13:58:50+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",ltpdesign02_FBA,B07BQ3ZWRB,Shipped,1,INR,3519,,40,,,,,40,DANTA RAMGARH,RAJASTHAN,332406,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
404-5656603-8375502,404-5656603-8375502,2024-04-13T07:36:09+00:00,2024-04-14T06:49:23+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Olive Green), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",H2504_FBA,B0BJXNT8V6,Shipped,1,INR,3719,,40,,,,,40,BENGALURU,KARNATAKA,560042,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
402-8057342-1913112,402-8057342-1913112,2024-04-13T06:19:47+00:00,2024-04-13T16:14:23+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Black), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In I",V2MJ2_FBA,B0CTWX9KGT,Shipped,1,INR,2199,,,,,,,,VADODARA,GUJARAT,390007,IN,,FALSE,,,,FALSE
171-4998981-6394746,171-4998981-6394746,2024-04-13T05:51:51+00:00,2024-04-13T13:02:04+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Olive Green), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",H2504_FBA,B0BJXNT8V6,Shipped,1,INR,3719,,,,,,,,CHENNAI,TAMIL NADU,600089,IN,,FALSE,,,,FALSE
402-4753068-1015563,402-4753068-1015563,2024-04-13T03:46:14+00:00,2024-04-13T05:31:58+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro Mojo 20 Ltrs (Yellow), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack F",MOJ05_FBA,B0BCK9DFD4,Shipped,1,INR,1799,,40,,,,,40,RAE BARELI,UTTAR PRADESH,229001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
404-5803012-0262712,404-5803012-0262712,2024-04-13T02:42:30+00:00,2024-04-13T14:59:21+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Olive Green), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain C",H4004_FBA,B0C1T1JLSQ,Shipped,1,INR,3519,,,,,,,,Angul,Odisha,759143,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
405-1521803-3403516,405-1521803-3403516,2024-04-13T02:36:02+00:00,2024-04-13T12:19:23+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Space Grey), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain",H2503_FBA,B0BKPQ9VWL,Shipped,1,INR,3719,,40,,,,,40,SOLAN,HIMACHAL PRADESH,173212,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
404-2273725-5832329,404-2273725-5832329,2024-04-12T18:03:45+00:00,2024-04-14T18:14:24+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Black), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In I",V2MJ2_FBA,B0CTWX9KGT,Shipped,1,INR,2199,,40,,,,,40,NEW DELHI,DELHI,110071,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
404-9843430-1295502,404-9843430-1295502,2024-04-12T16:18:41+00:00,2024-04-12T16:18:55+00:00,Cancelled,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Space Grey), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain",H2503_FBA,B0BKPQ9VWL,Cancelled,0,,,,,,,,,,BADGAM,JAMMU & KASHMIR,190007,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
171-8225915-0424342,171-8225915-0424342,2024-04-12T14:27:20+00:00,2024-04-12T16:45:21+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Rust Orange), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",H2501_FBA,B0BJXTDBTR,Shipped,1,INR,3719,,119,,,,,,BENGALURU,KARNATAKA,560062,IN,,FALSE,,,,FALSE
408-8063571-4535557,408-8063571-4535557,2024-04-12T14:08:34+00:00,2024-04-12T17:18:43+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Olive Green), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain C",H4004_FBA,B0C1T1JLSQ,Shipped,1,INR,3533,,,,,,,,HYDERABAD,TELANGANA,500084,IN,,FALSE,,,,FALSE
404-2196600-8085122,404-2196600-8085122,2024-04-12T13:31:06+00:00,2024-04-13T07:13:23+00:00,Cancelled,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Olive Green), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",H2504_FBA,B0BJXNT8V6,Cancelled,0,,,,,,,,,,SALEM,TAMIL NADU,636122,IN,,FALSE,,,,FALSE
171-0587597-4875554,171-0587597-4875554,2024-04-12T11:42:07+00:00,2024-04-13T18:39:18+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain Cover &",H4002_FBA,B0BN33W9RJ,Shipped,1,INR,3533,,,,,,,,PUNE,MAHARASHTRA,411015,IN,,FALSE,,,,FALSE
408-5540346-4978733,408-5540346-4978733,2024-04-12T08:17:25+00:00,2024-04-12T17:16:41+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain Cover &",H4002_FBA,B0BN33W9RJ,Shipped,1,INR,3533,,,,,,,,THAZHECODE,KERALA,673572,IN,,FALSE,,,,FALSE
406-8680211-7644355,406-8680211-7644355,2024-04-12T07:19:59+00:00,2024-04-14T20:51:21+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Black), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In I",V2MJ2_FBA,B0CTWX9KGT,Shipped,1,INR,2199,,40,,,,,40,BOMDILA,ARUNACHAL PRADESH,790001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
171-2758304-2371551,171-2758304-2371551,2024-04-12T05:23:29+00:00,2024-04-12T10:36:47+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Shipped,1,INR,3719,,,,,,,,MUMBAI,MAHARASHTRA,400053,IN,,FALSE,,,,FALSE
403-5073797-1249112,,2024-04-12T03:59:27+00:00,2024-04-17T08:01:02+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro HOBO25 V3.0 (Olive Green), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cover Included), 730 Days Warranty (25-30 Ltrs)",H2504,B0BJXNT8V6,Shipped,1,INR,3999,610.02,,,,,,,SRINAGAR,JAMMU & KASHMIR,190003,IN,,FALSE,,,Easy Ship,FALSE
403-5073797-1249112,,2024-04-12T03:59:27+00:00,2024-04-17T08:01:02+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro SLING(Olive Green) Crossbody Bag for Men and Women with Adjustable Strap, Water Resistant (2L)",CROSS04,B0BGNWMS4R,Shipped,1,INR,499,76.12,,,,,,,SRINAGAR,JAMMU & KASHMIR,190003,IN,,FALSE,,,Easy Ship,FALSE
406-2832077-3227541,406-2832077-3227541,2024-04-12T03:47:22+00:00,2024-04-13T04:39:32+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Space Grey), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain",H2503_FBA,B0BKPQ9VWL,Shipped,1,INR,3719,,40,,,,,40,WARORA,MAHARASHTRA,442907,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
404-1478391-2813935,404-1478391-2813935,2024-04-11T18:52:55+00:00,2024-04-14T05:48:46+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Rust Orange), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain C",H4001_FBA,B0BN348JBC,Shipped,1,INR,3533,,40,,,,,40,KALYAN,MAHARASHTRA,421201,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
407-5891429-2773934,407-5891429-2773934,2024-04-11T18:25:29+00:00,2024-04-12T11:07:25+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Rust Orange), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",H2501_FBA,B0BJXTDBTR,Shipped,1,INR,3719,,40,,,,,40,NOIDA,UTTAR PRADESH,201301,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
405-3865075-7755513,405-3865075-7755513,2024-04-11T18:08:13+00:00,2024-04-12T04:19:24+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Olive Green), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",H2504_FBA,B0BJXNT8V6,Shipped,1,INR,3719,,,,,,,,VIJAYAWADA,ANDHRA PRADESH,520010,IN,,FALSE,,,,FALSE
402-3659117-9416330,402-3659117-9416330,2024-04-11T17:43:05+00:00,2024-04-16T09:53:51+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro Rain & Dust Cover for Backpack, Waterproof Dustproof Rain Cover, Elastic Adjustable for School, College, Office,Hiking Bags (15L-24L,Black)",RC001_FBA,B0CBVW1TFK,Shipped,1,INR,278,,,,,,,,BENGALURU,KARNATAKA,560079,IN,,FALSE,,,,FALSE
407-7590047-4125130,407-7590047-4125130,2024-04-11T15:26:05+00:00,2024-04-18T03:44:33+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain Cover &",H4002_FBA,B0BN33W9RJ,Shipped,1,INR,3533,,,,,,,,ITANAGAR,ARUNACHAL PRADESH,791111,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
405-7763800-6085111,405-7763800-6085111,2024-04-11T15:12:16+00:00,2024-04-12T03:27:22+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Shipped,1,INR,3719,,,,,,,,PUNE,MAHARASHTRA,411021,IN,,FALSE,,,,FALSE
408-8627155-9101911,408-8627155-9101911,2024-04-11T13:59:35+00:00,2024-04-13T23:06:18+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Black), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In I",V2MJ2_FBA,B0CTWX9KGT,Shipped,1,INR,2199,,40,,,,,40,Mawlai Shillong,MEGHALAYA,793016,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
403-4987175-0941947,403-4987175-0941947,2024-04-11T11:18:23+00:00,2024-04-14T08:10:31+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Mist Grey), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made",V2MJ8_FBA,B0CTWVM9FV,Shipped,1,INR,2199,,40,,,,,40,KANGRA,HIMACHAL PRADESH,176077,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
406-4684213-9649133,406-4684213-9649133,2024-04-11T11:08:25+00:00,2024-04-12T14:42:11+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Space Grey), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made",V2MJ3_FBA,B0CTWWK68W,Shipped,1,INR,2199,,,,,,,,BENGALURU,KARNATAKA,560095,IN,,FALSE,,,,FALSE
407-1811896-3880362,407-1811896-3880362,2024-04-11T10:00:16+00:00,2024-04-11T17:57:21+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Space Grey), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain",H2503_FBA,B0BKPQ9VWL,Shipped,1,INR,3719,,99,,,,,,BENGALURU,KARNATAKA,560100,IN,,FALSE,,,,FALSE
